Year,Program,Type,State,Total_institutions,New_institutions,Closed_institutions,Intake,Girls_enrollment,Boys_enrolment,Faculties,Passed,Placement,Enrollment,Placement_Rate_Percentage,Pass_ Rate_Percentage,Student to Faculty Ratio,Girls_Enrollment_Percentage,Boys_Enrollment_Percentage
2016-01-01,Engineering,Government,Tamil Nadu,22.0,4.0,0.0,8505.0,3209.0,4037.0,1699.0,6295.0,3537.0,7246.0,48.813138283190725,86.8755175269114,4.264861683343143,44.2865028981507,55.7134971018493
2017-01-01,Engineering,Government,Tamil Nadu,23.0,0.0,0.0,9315.0,3176.0,5091.0,1748.0,7861.0,3350.0,8267.0,40.52255957421072,95.08890770533446,4.729405034324943,38.41780573363977,61.582194266360226
2018-01-01,Engineering,Government,Tamil Nadu,24.0,1.0,0.0,9765.0,3207.0,4695.0,1858.0,7953.0,3573.0,7902.0,45.21640091116173,100.64540622627183,4.252960172228202,40.58466211085801,59.415337889141995
2019-01-01,Engineering,Government,Tamil Nadu,25.0,1.0,0.0,11270.0,3662.0,6084.0,2037.0,8167.0,3850.0,9746.0,39.503386004514674,83.79848142827827,4.784486990672558,37.57438949312539,62.42561050687462
2020-01-01,Engineering,Government,Tamil Nadu,38.0,12.5,0.0,16256.0,4438.0,8065.0,5058.0,7147.0,3850.0,12503.0,30.792609773654323,57.16228105254739,2.4719256623171213,35.49548108453971,64.50451891546028
2021-01-01,Engineering,Government,Tamil Nadu,41.0,3.0,0.0,17284.0,3957.0,7783.0,5622.0,8845.0,2601.0,11740.0,22.155025553662693,75.34071550255537,2.0882248310209888,33.70528109028961,66.2947189097104
2013-01-01,Engineering,Private,Tamil Nadu,498.0,12.5,0.0,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2014-01-01,Engineering,Private,Tamil Nadu,511.0,12.5,0.0,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2015-01-01,Engineering,Private,Tamil Nadu,516.0,3.0,0.0,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2016-01-01,Engineering,Private,Tamil Nadu,511.0,3.0,2.5,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2017-01-01,Engineering,Private,Tamil Nadu,504.0,1.0,2.5,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2018-01-01,Engineering,Private,Tamil Nadu,499.0,2.0,2.5,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2019-01-01,Engineering,Private,Tamil Nadu,508.0,12.5,2.5,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2020-01-01,Engineering,Private,Tamil Nadu,482.0,2.0,2.0,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2021-01-01,Engineering,Private,Tamil Nadu,465.0,2.0,2.5,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2013-01-01,Management,Private,Tamil Nadu,393.0,10.0,0.0,35110.0,8656.0,11473.0,2866.0,15553.0,9140.0,20129.0,45.407124049878284,77.26663023498435,7.02337752965806,43.00263301704009,56.99736698295991
2014-01-01,Management,Private,Tamil Nadu,387.0,0.0,0.0,35790.0,6647.0,10504.0,3932.0,16144.0,9824.0,17151.0,57.279458923677915,94.12862223777039,4.361902339776195,38.755757681767825,61.24424231823218
2015-01-01,Management,Private,Tamil Nadu,360.0,1.0,2.5,33075.0,7063.0,9859.0,4653.0,13697.0,8653.0,16922.0,51.13461765748729,80.9419690343931,3.6367934665807007,41.73856518142063,58.26143481857936
2016-01-01,Management,Private,Tamil Nadu,343.0,0.0,2.5,31095.0,6884.0,8814.0,4323.0,13420.0,8180.0,15698.0,52.10854885972736,85.48859727353802,3.6312745778394633,43.85272009173143,56.147279908268565
2017-01-01,Management,Private,Tamil Nadu,332.0,0.0,1.0,29523.0,7204.0,8968.0,4147.0,13533.0,8352.0,16172.0,51.64481820430373,83.68167202572347,3.8996865203761755,44.54612911204551,55.453870887954494
2018-01-01,Management,Private,Tamil Nadu,325.0,2.0,2.5,28409.0,8195.0,9206.0,3997.0,13029.0,8167.0,17401.0,46.93408424803172,74.8750071834952,4.353515136352264,47.094994540543645,52.905005459456355
2019-01-01,Management,Private,Tamil Nadu,343.0,12.5,2.5,30389.0,8342.0,9733.0,3900.0,14087.0,10121.0,18075.0,55.994467496542185,77.93637621023514,4.634615384615385,46.1521438450899,53.847856154910104
2020-01-01,Management,Private,Tamil Nadu,338.0,1.0,0.0,29676.0,8310.0,9733.0,3665.0,10752.0,9674.0,18043.0,53.61636091559053,59.59097711023665,4.923055934515689,46.05664246522197,53.94335753477802
2021-01-01,Management,Private,Tamil Nadu,328.0,0.0,0.0,28103.0,7075.0,9219.0,3776.0,12108.0,7125.0,16294.0,43.7277525469498,74.30956180189027,4.315148305084746,43.42089112556769,56.57910887443231
2013-01-01,Management,Government,Tamil Nadu,19.0,1.0,0.0,1347.0,364.0,494.0,174.0,731.0,429.0,858.0,50.0,85.19813519813519,4.931034482758621,42.42424242424242,57.57575757575758
2014-01-01,Management,Government,Tamil Nadu,22.0,0.0,0.0,1597.0,413.0,543.0,212.0,891.0,527.0,956.0,55.1255230125523,93.20083682008368,4.509433962264151,43.20083682008368,56.79916317991632
2015-01-01,Management,Government,Tamil Nadu,22.0,0.0,0.0,1597.0,390.0,578.0,241.0,804.0,500.0,968.0,51.652892561983464,83.05785123966942,4.016597510373444,40.289256198347104,59.71074380165289
2016-01-01,Management,Government,Tamil Nadu,22.0,0.0,0.0,1657.0,455.0,621.0,216.0,916.0,626.0,1076.0,58.17843866171004,85.13011152416357,4.981481481481482,42.28624535315985,57.71375464684015
2017-01-01,Management,Government,Tamil Nadu,21.0,0.0,0.0,1513.0,420.0,555.0,210.0,973.0,591.0,975.0,60.61538461538461,99.7948717948718,4.642857142857143,43.07692307692308,56.92307692307692
2018-01-01,Management,Government,Tamil Nadu,21.0,1.0,0.0,1633.0,441.0,554.0,207.0,833.0,561.0,995.0,56.381909547738694,83.71859296482413,4.806763285024155,44.321608040201006,55.67839195979899
2019-01-01,Management,Government,Tamil Nadu,20.0,0.0,0.0,1408.0,456.0,632.0,191.0,928.0,531.0,1088.0,48.80514705882353,85.29411764705883,5.696335078534031,41.911764705882355,58.08823529411765
2020-01-01,Management,Government,Tamil Nadu,20.0,0.0,0.0,1578.0,528.0,635.0,197.0,916.0,620.0,1163.0,53.310404127257094,78.76182287188306,5.903553299492386,45.399828030954424,54.600171969045576
2021-01-01,Management,Government,Tamil Nadu,22.0,2.0,0.0,1683.0,505.0,669.0,204.0,902.0,600.0,1174.0,51.10732538330494,76.8313458262351,5.754901960784314,43.01533219761499,56.98466780238501
2013-01-01,Engineering,All,Tamil Nadu,525.0,12.5,0.0,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2014-01-01,Engineering,All,Tamil Nadu,512.0,12.5,0.0,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2015-01-01,Engineering,All,Tamil Nadu,532.0,5.0,0.0,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2016-01-01,Engineering,All,Tamil Nadu,533.0,7.0,2.5,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2017-01-01,Engineering,All,Tamil Nadu,527.0,1.0,2.5,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2018-01-01,Engineering,All,Tamil Nadu,523.0,3.0,2.5,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2019-01-01,Engineering,All,Tamil Nadu,533.0,12.5,2.5,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2020-01-01,Engineering,All,Tamil Nadu,520.0,12.5,2.0,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2021-01-01,Engineering,All,Tamil Nadu,506.0,5.0,2.5,86100.0,20811.5,26194.0,11617.0,38986.0,24848.5,45133.5,55.05555740192983,86.37929697453112,3.8851252474821383,46.11098186491187,58.03671330608084
2013-01-01,Management,All,Tamil Nadu,412.0,11.0,0.0,36457.0,9020.0,11967.0,3040.0,16284.0,9569.0,20987.0,45.594892076047074,77.59088959832278,6.903618421052632,42.978986991947394,57.0210130080526
2014-01-01,Management,All,Tamil Nadu,409.0,0.0,0.0,37387.0,7060.0,11047.0,4144.0,17035.0,10351.0,18107.0,57.165737007787044,94.07963770917324,4.369449806949807,38.99044568398962,61.00955431601038
2015-01-01,Management,All,Tamil Nadu,382.0,1.0,2.5,34672.0,7453.0,10437.0,4894.0,14501.0,9153.0,17890.0,51.16266070430409,81.05645612073783,3.6554965263588066,41.66014533258804,58.33985466741196
2016-01-01,Management,All,Tamil Nadu,365.0,0.0,2.5,32752.0,7339.0,9435.0,4539.0,14336.0,8806.0,16774.0,52.49791343746274,85.46560152617145,3.695527649261952,43.75223560271849,56.24776439728151
2017-01-01,Management,All,Tamil Nadu,353.0,0.0,1.0,31036.0,7624.0,9523.0,4357.0,14506.0,8943.0,17147.0,52.15489590015746,84.59788884352947,3.9355060821666283,44.46258820784977,55.53741179215022
2018-01-01,Management,All,Tamil Nadu,346.0,3.0,2.5,30042.0,8636.0,9760.0,4204.0,13862.0,8728.0,18396.0,47.44509676016525,75.35333768210481,4.3758325404376786,46.94498804087845,53.05501195912154
2019-01-01,Management,All,Tamil Nadu,363.0,12.5,2.5,31797.0,8798.0,10365.0,4091.0,15015.0,10652.0,19163.0,55.58628607211814,78.35411991859313,4.684184795893424,45.91139174450765,54.08860825549235
2020-01-01,Management,All,Tamil Nadu,358.0,2.0,0.0,31254.0,8838.0,10368.0,3862.0,11668.0,10294.0,19206.0,53.59783401020515,60.75184838071436,4.973070947695494,46.01686972820993,53.98313027179007
2021-01-01,Management,All,Tamil Nadu,350.0,2.0,0.0,29786.0,7580.0,9888.0,3980.0,13059.0,7725.0,17468.0,44.223723379894665,74.75956033890543,4.38894472361809,43.39363407373483,56.60636592626517
2013-01-01,Pharmacy,All,Tamil Nadu,39.0,0.0,0.0,2370.0,1041.0,1001.0,396.0,960.0,629.0,2042.0,30.80313418217434,47.01273261508325,5.156565656565657,50.9794319294809,49.0205680705191
2014-01-01,Pharmacy,All,Tamil Nadu,39.0,0.0,0.0,2466.0,1072.0,1085.0,468.0,951.0,607.0,2157.0,28.140936485859992,44.08901251738526,4.608974358974359,49.698655540101996,50.30134445989801
2015-01-01,Pharmacy,All,Tamil Nadu,39.0,0.0,0.0,2660.0,1025.0,1205.0,539.0,1067.0,733.0,2230.0,32.869955156950674,47.847533632286996,4.137291280148423,45.964125560538115,54.035874439461885
2016-01-01,Pharmacy,All,Tamil Nadu,40.0,1.0,0.0,2723.0,1086.0,1296.0,558.0,1242.0,718.0,2382.0,30.142737195633924,52.141057934508815,4.268817204301075,45.5919395465995,54.40806045340051
2017-01-01,Pharmacy,All,Tamil Nadu,42.0,1.0,0.0,2948.0,1077.0,1515.0,807.0,1600.0,1030.0,2592.0,39.73765432098765,61.72839506172839,3.2118959107806693,41.550925925925924,58.44907407407407
2018-01-01,Pharmacy,All,Tamil Nadu,51.0,8.0,0.0,3508.0,1318.0,1986.0,793.0,1710.0,1270.0,3304.0,38.43825665859564,51.75544794188862,4.166456494325347,39.8910411622276,60.1089588377724
2019-01-01,Pharmacy,All,Tamil Nadu,65.0,12.5,0.0,4978.0,1557.0,2174.0,1068.0,523.0,1285.0,3731.0,34.44116858751005,14.017689627445726,3.493445692883895,41.731439292414905,58.268560707585095
2020-01-01,Pharmacy,All,Tamil Nadu,81.0,12.0,0.0,6504.0,876.0,1220.0,1651.0,454.0,543.0,2096.0,25.906488549618324,21.660305343511453,1.269533615990309,41.79389312977099,58.206106870229014
2021-01-01,Pharmacy,All,Tamil Nadu,16.0,0.0,0.0,1160.0,318.0,417.0,482.0,1508.0,160.0,735.0,21.768707482993197,205.17006802721087,1.5248962655601659,43.26530612244898,56.734693877551024
2013-01-01,Pharmacy,Government,Uttar Pradesh,1.0,0.0,0.0,60.0,28.0,16.0,0.0,23.0,12.0,44.0,27.27272727272727,52.27272727272727,inf,63.63636363636363,36.36363636363637
2014-01-01,Pharmacy,Government,Uttar Pradesh,1.0,0.0,0.0,60.0,1.0,56.0,36.0,31.0,14.0,57.0,24.561403508771928,54.385964912280706,1.5833333333333333,1.7543859649122806,98.24561403508771
2015-01-01,Pharmacy,Government,Uttar Pradesh,1.0,0.0,0.0,60.0,16.0,42.0,19.0,28.0,8.0,58.0,13.793103448275861,48.275862068965516,3.0526315789473686,27.586206896551722,72.41379310344827
2016-01-01,Pharmacy,Government,Uttar Pradesh,4.0,2.0,0.0,240.0,88.0,132.0,20.0,142.0,28.0,220.0,12.727272727272727,64.54545454545455,11.0,40.0,60.0
2017-01-01,Pharmacy,Government,Uttar Pradesh,4.0,0.0,0.0,240.0,84.0,155.0,44.0,98.0,26.0,239.0,10.87866108786611,41.00418410041841,5.431818181818182,35.146443514644346,64.85355648535564
2018-01-01,Pharmacy,Government,Uttar Pradesh,4.0,0.0,0.0,240.0,63.0,167.0,39.0,157.0,73.0,230.0,31.73913043478261,68.26086956521739,5.897435897435898,27.391304347826086,72.60869565217392
2019-01-01,Pharmacy,Government,Uttar Pradesh,4.0,0.0,0.0,240.0,56.0,124.0,38.0,174.0,72.0,180.0,40.0,96.66666666666667,4.7368421052631575,31.11111111111111,68.88888888888889
2020-01-01,Pharmacy,Government,Uttar Pradesh,4.0,1.0,0.0,240.0,74.0,157.0,33.0,56.0,57.0,231.0,24.675324675324674,24.242424242424242,7.0,32.03463203463203,67.96536796536796
2021-01-01,Pharmacy,Government,Uttar Pradesh,4.0,1.0,0.0,280.0,101.0,193.0,31.0,118.0,46.0,294.0,15.646258503401361,40.136054421768705,9.483870967741936,34.35374149659864,65.64625850340136
2013-01-01,Pharmacy,Private,Uttar Pradesh,102.0,2.0,0.0,8580.0,1523.0,4109.0,1398.0,2887.0,1484.0,5632.0,26.349431818181817,51.26065340909091,4.028612303290415,27.04190340909091,72.9580965909091
2014-01-01,Pharmacy,Private,Uttar Pradesh,100.0,0.0,2.0,8940.0,1129.0,5236.0,1701.0,2977.0,1604.0,6365.0,25.200314218381774,46.771406127258444,3.7419165196942976,17.737627651217597,82.2623723487824
2015-01-01,Pharmacy,Private,Uttar Pradesh,99.0,0.0,0.0,9360.0,1174.0,5601.0,2072.0,2972.0,1559.0,6775.0,23.011070110701105,43.867158671586715,3.2697876447876446,17.32841328413284,82.67158671586716
2016-01-01,Pharmacy,Private,Uttar Pradesh,99.0,2.0,0.0,9348.0,1096.0,4814.0,2134.0,3388.0,1591.0,5910.0,26.920473773265652,57.32656514382403,2.7694470477975632,18.544839255499156,81.45516074450084
2017-01-01,Pharmacy,Private,Uttar Pradesh,99.0,0.0,0.0,9160.0,1098.0,5082.0,1902.0,3824.0,2209.0,6180.0,35.74433656957929,61.87702265372168,3.2492113564668768,17.766990291262136,82.23300970873785
2018-01-01,Pharmacy,Private,Uttar Pradesh,106.0,6.0,0.0,9194.0,1263.0,5846.0,2347.0,4660.0,2350.0,7109.0,33.056688704459134,65.55071036714024,3.0289731572219853,17.766211844141232,82.23378815585876
2019-01-01,Pharmacy,Private,Uttar Pradesh,148.0,10.0,0.0,12049.0,1716.0,7578.0,2523.0,4546.0,2606.0,9294.0,28.039595437916937,48.91327738325801,3.683709869203329,18.463524854744996,81.53647514525501
2020-01-01,Pharmacy,Private,Uttar Pradesh,339.0,10.0,0.0,25479.0,2218.0,9883.0,4984.0,2181.0,2348.0,12101.0,19.403355094620277,18.02330385918519,2.427969502407705,18.329063713742666,81.67093628625733
2021-01-01,Pharmacy,Private,Uttar Pradesh,167.0,1.0,0.0,13150.0,1003.0,3977.0,5422.0,3310.0,1076.0,4980.0,21.606425702811244,66.46586345381526,0.9184802655846551,20.140562248995984,79.85943775100401
2013-01-01,Engineering,Government,Uttar Pradesh,13.0,0.0,0.0,3803.0,1137.0,2363.0,764.0,2912.0,985.0,3500.0,28.142857142857142,83.2,4.5811518324607325,32.48571428571429,67.51428571428572
2014-01-01,Engineering,Government,Uttar Pradesh,16.0,0.0,0.0,4663.0,888.0,3023.0,1007.0,3363.0,1416.0,3911.0,36.205574021989264,85.9882383022245,3.8838133068520357,22.70519048836615,77.29480951163386
2015-01-01,Engineering,Government,Uttar Pradesh,15.0,0.0,0.0,4518.0,708.0,3320.0,969.0,3372.0,1533.0,4028.0,38.058589870903674,83.71400198609732,4.1568627450980395,17.576961271102284,82.42303872889771
2016-01-01,Engineering,Government,Uttar Pradesh,19.0,0.0,0.0,5918.0,862.0,4151.0,913.0,4507.0,1843.0,5013.0,36.76441252742869,89.90624376620787,5.490690032858708,17.195292240175544,82.80470775982445
2017-01-01,Engineering,Government,Uttar Pradesh,23.0,4.0,0.0,6758.0,1019.0,4670.0,1104.0,5759.0,1657.0,5689.0,29.126384250307613,101.23044471787661,5.153079710144928,17.911759535946565,82.08824046405344
2018-01-01,Engineering,Government,Uttar Pradesh,23.0,1.0,0.0,6778.0,1151.0,4585.0,987.0,5475.0,1702.0,5736.0,29.672245467224545,95.44979079497908,5.811550151975684,20.066248256624824,79.93375174337517
2019-01-01,Engineering,Government,Uttar Pradesh,26.0,2.0,0.0,7368.0,1383.0,5539.0,1159.0,6189.0,1901.0,6922.0,27.463160936145627,89.41057497832996,5.972389991371872,19.979774631609363,80.02022536839064
2020-01-01,Engineering,Government,Uttar Pradesh,29.0,4.0,0.0,7807.0,1561.0,6421.0,3080.0,3672.0,1956.0,7982.0,24.50513655725382,46.003507892758705,2.5915584415584414,19.556502129792033,80.44349787020796
2021-01-01,Engineering,Government,Uttar Pradesh,30.0,0.0,0.0,8572.0,1289.0,5457.0,3393.0,5996.0,1570.0,6746.0,23.27305069670916,88.88230062259117,1.9882110226937812,19.107619329973318,80.89238067002668
2013-01-01,Engineering,Private,Uttar Pradesh,13.0,0.0,0.0,3803.0,1137.0,2363.0,764.0,2912.0,985.0,3500.0,28.142857142857142,83.2,4.5811518324607325,32.48571428571429,67.51428571428572
2014-01-01,Engineering,Private,Uttar Pradesh,16.0,0.0,0.0,4663.0,1137.0,2363.0,764.0,3363.0,1416.0,3500.0,40.457142857142856,96.08571428571429,4.5811518324607325,32.48571428571429,67.51428571428572
2015-01-01,Engineering,Private,Uttar Pradesh,15.0,0.0,0.0,4518.0,708.0,3320.0,969.0,3372.0,1533.0,4028.0,38.058589870903674,83.71400198609732,4.1568627450980395,17.576961271102284,82.42303872889771
2016-01-01,Engineering,Private,Uttar Pradesh,19.0,0.0,0.0,5918.0,862.0,4151.0,913.0,4507.0,1843.0,5013.0,36.76441252742869,89.90624376620787,5.490690032858708,17.195292240175544,82.80470775982445
2017-01-01,Engineering,Private,Uttar Pradesh,23.0,4.0,0.0,6758.0,1019.0,4670.0,1104.0,5759.0,1657.0,5689.0,29.126384250307613,101.23044471787661,5.153079710144928,17.911759535946565,82.08824046405344
2018-01-01,Engineering,Private,Uttar Pradesh,23.0,1.0,0.0,6778.0,1151.0,4585.0,987.0,5475.0,1702.0,5736.0,29.672245467224545,95.44979079497908,5.811550151975684,20.066248256624824,79.93375174337517
2019-01-01,Engineering,Private,Uttar Pradesh,26.0,2.0,0.0,7368.0,1383.0,5539.0,1159.0,6189.0,1901.0,6922.0,27.463160936145627,89.41057497832996,5.972389991371872,19.979774631609363,80.02022536839064
2020-01-01,Engineering,Private,Uttar Pradesh,29.0,4.0,0.0,7807.0,1561.0,6421.0,3080.0,3672.0,1956.0,7982.0,24.50513655725382,46.003507892758705,2.5915584415584414,19.556502129792033,80.44349787020796
2021-01-01,Engineering,Private,Uttar Pradesh,30.0,4.0,0.0,8572.0,1561.0,6421.0,3080.0,5996.0,1570.0,7982.0,19.669255825607618,75.11901779002757,2.5915584415584414,19.556502129792033,80.44349787020796
2013-01-01,Management,Private,Uttar Pradesh,535.0,10.0,1.0,65310.0,9897.0,23465.0,5757.0,22364.0,14307.0,33362.0,42.8841196570949,67.0343504586056,5.795032134792427,29.665487680594687,70.3345123194053
2014-01-01,Management,Private,Uttar Pradesh,528.0,3.0,7.5,69720.0,10657.0,26323.0,7315.0,25048.0,16072.0,36980.0,43.461330448891296,67.73391022174148,5.055365686944635,28.818280151433207,71.1817198485668
2015-01-01,Management,Private,Uttar Pradesh,514.0,10.0,7.0,72569.0,15159.0,32002.0,8964.0,28019.0,17450.0,47161.0,37.000911770318694,59.411378045418886,5.261155734047301,32.1430843281525,67.8569156718475
2016-01-01,Management,Private,Uttar Pradesh,502.0,8.0,7.5,71021.0,14907.0,28432.0,9068.0,29252.0,17051.0,43339.0,39.3433166432082,67.4957890122061,4.779333921482135,34.39627125683564,65.60372874316435
2017-01-01,Management,Private,Uttar Pradesh,488.0,10.0,7.5,68717.0,13250.0,24626.0,8498.0,25322.0,17220.0,37876.0,45.46414616115746,66.85500052803887,4.457048717345257,34.98257471749921,65.0174252825008
2018-01-01,Management,Private,Uttar Pradesh,468.0,10.0,6.0,65140.0,9484.0,16799.0,8910.0,22179.0,16703.0,26283.0,63.550584027698505,84.38534413879694,2.94983164983165,36.08416086443709,63.91583913556291
2019-01-01,Management,Private,Uttar Pradesh,393.0,3.0,7.5,52158.0,8328.0,12939.0,6241.0,17541.0,12937.0,21267.0,60.83133493205436,82.47989843419383,3.407626982855312,39.15926082663282,60.84073917336718
2020-01-01,Management,Private,Uttar Pradesh,364.0,2.0,7.5,45735.0,7471.0,11344.0,5776.0,11615.0,10853.0,18815.0,57.68269997342546,61.73266011161308,3.2574445983379503,39.707680042519264,60.292319957480736
2021-01-01,Management,Private,Uttar Pradesh,343.0,3.0,5.0,37764.0,5803.0,9515.0,5368.0,7552.0,7914.0,15318.0,51.664708186447314,49.30147538843191,2.8535767511177346,37.88353570962267,62.11646429037734
2013-01-01,Management,Government,Uttar Pradesh,21.0,1.0,0.0,1890.0,603.0,656.0,83.0,1071.0,425.0,1259.0,33.756949960285944,85.06751389992058,15.168674698795181,47.895154884829225,52.104845115170775
2014-01-01,Management,Government,Uttar Pradesh,22.0,0.0,0.0,2010.0,434.0,678.0,141.0,1101.0,422.0,1112.0,37.94964028776979,99.01079136690647,7.886524822695035,39.02877697841727,60.97122302158273
2015-01-01,Management,Government,Uttar Pradesh,25.0,2.0,0.0,2280.0,463.0,586.0,126.0,1037.0,474.0,1049.0,45.185891325071495,98.8560533841754,8.325396825396826,44.13727359389895,55.86272640610105
2016-01-01,Management,Government,Uttar Pradesh,30.0,0.0,0.0,2700.0,649.0,851.0,147.0,1425.0,622.0,1500.0,41.46666666666667,95.0,10.204081632653061,43.266666666666666,56.733333333333334
2017-01-01,Management,Government,Uttar Pradesh,29.0,0.0,0.0,2580.0,592.0,970.0,148.0,1233.0,625.0,1562.0,40.01280409731114,78.93725992317542,10.554054054054054,37.900128040973115,62.099871959026885
2018-01-01,Management,Government,Uttar Pradesh,29.0,1.0,0.0,2700.0,603.0,913.0,131.0,1400.0,670.0,1516.0,44.19525065963061,92.34828496042216,11.572519083969466,39.775725593667545,60.224274406332455
2019-01-01,Management,Government,Uttar Pradesh,27.0,0.0,0.0,2580.0,673.0,804.0,128.0,1201.0,725.0,1477.0,49.08598510494245,81.31347325660123,11.5390625,45.56533513879486,54.43466486120515
2020-01-01,Management,Government,Uttar Pradesh,23.0,0.0,0.0,1827.0,473.0,675.0,176.0,894.0,604.0,1148.0,52.613240418118465,77.87456445993031,6.5227272727272725,41.20209059233449,58.79790940766551
2021-01-01,Management,Government,Uttar Pradesh,20.0,0.0,0.0,1920.0,506.0,787.0,202.0,995.0,371.0,1293.0,28.692962103634954,76.95282289249806,6.400990099009901,39.1337973704563,60.8662026295437
2013-01-01,Engineering,All,Uttar Pradesh,318.0,10.0,0.0,145312.0,19527.0,38453.0,14456.5,49867.0,21734.0,60457.5,35.94922052681636,82.48273580614482,4.182028845156158,32.2987222428979,63.60335773063722
2014-01-01,Engineering,All,Uttar Pradesh,321.0,2.0,1.0,154491.0,10757.0,38453.0,14456.5,51117.0,24387.0,60457.5,40.337427118223545,84.55030393251458,4.182028845156158,17.792664268287638,63.60335773063722
2015-01-01,Engineering,All,Uttar Pradesh,303.0,0.0,3.0,152756.0,10348.0,38453.0,14456.5,51117.0,24623.0,60457.5,40.72778398048216,84.55030393251458,4.182028845156158,17.116155977339453,63.60335773063722
2016-01-01,Engineering,All,Uttar Pradesh,300.0,0.0,5.0,148792.0,9871.0,38453.0,14456.5,51117.0,28637.0,60457.5,47.367158747880744,84.55030393251458,4.182028845156158,16.327171980316752,63.60335773063722
2017-01-01,Engineering,All,Uttar Pradesh,296.0,5.0,5.0,142972.0,8435.0,38453.0,14456.5,51117.0,27584.0,51696.0,53.35809346951408,98.87999071494893,3.5759692871718602,16.316542865985763,74.3829309811204
2018-01-01,Engineering,All,Uttar Pradesh,284.0,2.0,2.0,125967.0,7635.0,37008.0,14456.5,49404.0,24436.0,44643.0,54.736464843312504,110.66460587326121,3.0880918617922735,17.10234527249513,82.89765472750487
2019-01-01,Engineering,All,Uttar Pradesh,252.0,4.0,5.0,103645.0,9144.0,38238.0,14456.5,48449.0,25674.0,47382.0,54.18513359503609,102.25191000801992,3.2775568083561026,19.29846777257186,80.70153222742815
2020-01-01,Engineering,All,Uttar Pradesh,243.0,5.0,3.0,95359.0,9163.0,36774.0,14456.5,33262.0,26443.0,45937.0,57.563619740078806,72.40786294272591,3.1776017708297304,19.94688377560572,80.05311622439429
2021-01-01,Engineering,All,Uttar Pradesh,234.0,0.0,1.0,89388.0,7465.0,31682.0,14456.5,38520.0,20740.0,39147.0,52.97979410938258,98.39834470074335,2.707916854010307,19.069149615551638,80.93085038444836
2013-01-01,Management,All,Uttar Pradesh,556.0,10.0,1.0,67200.0,10500.0,24121.0,5840.0,23435.0,14732.0,34621.0,42.552208197336874,67.69013026775656,5.928253424657535,30.32841339071662,69.67158660928338
2014-01-01,Management,All,Uttar Pradesh,550.0,3.0,7.5,71730.0,11091.0,27001.0,7456.0,26149.0,16494.0,38092.0,43.30043053659561,68.64695999159929,5.108905579399142,29.11634988974063,70.88365011025938
2015-01-01,Management,All,Uttar Pradesh,539.0,10.0,7.0,74849.0,15622.0,32588.0,9090.0,29056.0,17924.0,48210.0,37.17900850445965,60.26965359883841,5.303630363036303,32.404065546567104,67.59593445343289
